7.25412,9.9945788,8.8857221
9.316744,6.5164606,2.1524838
9.5215967,9.4754506,3.8985359
9.5215967,9.4754506,3.8985359
8.7841295,4.864707,1.1307059
8.7841295,4.864707,1.1307059
8.9765629,9.092081,0.60564328
1.4071048,9.2111749,2.2165646
1.4071048,9.2111749,2.2165646
1.5773118,9.87937,2.5716866
1.2363737,9.733462,0.29635292
6.2104564,9.1402499,0.1794452
6.2104564,9.1402499,0.1794452
4.5034744,9.893625,2.1553198
4.5034744,9.893625,2.1553198
5.2970019,6.7114938,0.076981862
5.2970019,6.7114938,0.076981862
6.8610163,3.1016894,0.093475217
6.8610163,3.1016894,0.093475217
0.016574161,8.5619262,0.2935548
4.0358109,9.8732474,9.6690965
1.3403914,7.9585566,9.4604457
1.3403914,7.9585566,9.4604457
1.1447458,9.7434787,8.646095
0.063416902,5.847872,5.1847842
0.063416902,5.847872,5.1847842
0.22405039,5.6148372,8.5687612
0.57475271,9.8688299,5.4239315
0.57475271,9.8688299,5.4239315
0.048156087,9.3593594,2.7535305
0.048156087,9.3593594,2.7535305
0.19092404,8.8603112,5.2498741
0.26339687,6.9112646,7.6234389
0.26339687,6.9112646,7.6234389
3.1903294,9.8664211,4.9397668
1.4839041,9.9759859,6.395233
1.4839041,9.9759859,6.395233
1.2494491,9.4915715,4.8418046
1.2494491,9.4915715,4.8418046
1.2536538,0.15867701,6.884553
1.7117893,0.042539234,4.9569108
0.45340716,0.41420439,1.5331511
0.90990337,2.7458815,0.02999601
2.2068515,0.55278791,0.70634871
0.032287808,2.6611916,6.6468883
7.8263693e-05,1.3153779,7.5560532
6.1635037,0.0059504248,0.0087899994
7.0220665,9.871455,9.544149
7.0220665,9.871455,9.544149
5.8242112,7.5171009,9.9153303
5.8242112,7.5171009,9.9153303
6.3263857,7.5641049,9.9103739
9.4475282,4.6069734,9.4016312
9.4475282,4.6069734,9.4016312
8.1441647,8.976569,9.1949195
8.1441647,8.976569,9.1949195
4.9081701,1.6141942,9.7611557
3.6533867,2.4703889,9.8255029
3.6533867,2.4703889,9.8255029
8.5876593,2.7892857,9.5243094
9.2025236,6.8149112,8.2117733
9.540285,3.5692498,8.3810164
9.540285,3.5692498,8.3810164
5.7244192,0.31403776,8.0326782
1.1001846,0.80322037,9.7247624
1.1001846,0.80322037,9.7247624
2.6614451,0.90732895,9.4776425
2.6614451,0.90732895,9.4776425
9.8650267,1.5039389,6.700984
7.3895873,6.793322,5.3626677
7.3895873,6.793322,5.3626677
9.5540883,5.5614614,1.4815156
9.5540883,5.5614614,1.4815156
9.7723832,4.445192,0.34243099
8.2923871,0.14950569,2.7420973
8.2923871,0.14950569,2.7420973
8.1710133,0.220837,1.6074891
8.1710133,0.220837,1.6074891
8.3096535,0.34572111,0.53461635
9.9911665,1.5360448,6.3048827
9.9911665,1.5360448,6.3048827
9.6485125,2.5495748,0.70335208
8.8564837,0.9217363,1.6219855
8.8564837,0.9217363,1.6219855
8.4927825,8.1952718,7.9338218
9.352515,7.7203029,5.1314849
9.352515,7.7203029,5.1314849
9.9540061,6.9806644,4.0273989
9.9540061,6.9806644,4.0273989
9.833051,4.0876669,1.4181977
9.833051,4.0876669,1.4181977
3.742494,0.096078883,4.7977861
4.1429326,0.26876291,7.0981959
3.742494,0.096078883,4.7977861
5.2377174,0.31638792,7.5317377
6.9846033,0.22799547,1.9198376
6.9846033,0.22799547,1.9198376
7.6706502,0.6173138,5.1930322
7.6706502,0.6173138,5.1930322
0.35587702,1.2250689,9.7335564
